date,mobility
2021-04-08,-8.076918465227818
2021-04-09,-8.727294685990339
2021-04-10,-3.2464555052790343
2021-04-11,-5.042688679245284
2021-04-12,-10.617565947242207
2021-04-13,-9.387589928057555
2021-04-14,-8.353237410071943
2021-04-15,-8.722362110311751
2021-04-16,-9.590734055354995
2021-04-17,-5.906074074074074
2021-04-18,-6.457154088050314
2021-04-19,-9.79723225030084
2021-04-20,-8.140827338129496
2021-04-21,-10.085851318944844
2021-04-22,-10.553896882494003
2021-04-23,-9.220216606498195
2021-04-24,-3.018853695324283
2021-04-25,-6.042857142857143
2021-04-26,-9.423285198555957
2021-04-27,-8.056235011990408
2021-04-28,-9.007194244604317
2021-04-29,-7.4328537170263775
2021-04-30,-9.21213768115942
2021-05-01,-1.6008888888888886
2021-05-02,-1.3134433962264151
2021-05-03,-8.870203836930456
2021-05-04,-8.866966426858513
2021-05-05,-8.87751798561151
2021-05-06,-7.090347721822542
2021-05-07,-7.095427196149218
2021-05-08,-0.7909909909909911
2021-05-09,4.344258373205741
2021-05-10,-8.215944645006017
2021-05-11,-7.972482014388489
2021-05-12,-6.3763788968824935
2021-05-13,-4.072781774580335
2021-05-14,-4.147182254196642
2021-05-15,2.874813153961136
2021-05-16,5.091587301587301
2021-05-17,-4.627256317689531
2021-05-18,-4.546402877697842
2021-05-19,-5.075119904076738
2021-05-20,-2.2062350119904073
2021-05-21,-3.973405535499398
2021-05-22,1.7784444444444443
2021-05-23,4.2514937106918245
2021-05-24,-28.447172081829123
2021-05-25,-3.9832134292565944
2021-05-26,-4.191127098321343
2021-05-27,-1.976798561151079
2021-05-28,-1.345289855072464
2021-05-29,5.22987987987988
2021-05-30,6.123317683881064
2021-05-31,-0.9338146811071002
2021-06-01,1.1086330935251798
2021-06-02,0.8866306954436448
2021-06-03,0.816546762589928
2021-06-04,0.5728484848484849
2021-06-05,5.330757575757574
2021-06-06,6.247926634768739
2021-06-07,-0.3646209386281589
2021-06-08,0.6730815347721825
2021-06-09,-0.332853717026379
2021-06-10,1.8913069544364507
2021-06-11,1.6533454987834548
2021-06-12,9.373409090909089
2021-06-13,9.247496087636932
2021-06-14,-0.4712996389891697
2021-06-15,1.590407673860911
2021-06-16,1.5667865707434052
2021-06-17,3.1134892086330934
2021-06-18,2.142518248175182
2021-06-19,10.126666666666667
2021-06-20,12.870095693779904
2021-06-21,-1.1502406738868833
2021-06-22,1.7357913669064746
2021-06-23,3.1825539568345325
2021-06-24,-9.43177458033573
2021-06-25,-1.4391304347826084
2021-06-26,5.172822822822822
2021-06-27,10.425961538461538
2021-06-28,0.021720818291215555
2021-06-29,-2.0712230215827336
2021-06-30,4.425959232613908
2021-07-01,-16.613908872901675
2021-07-02,-6.354136690647481
2021-07-03,9.860378787878787
2021-07-04,11.244131455399062
2021-07-05,0.4773164861612515
2021-07-06,0.17763788968824948
2021-07-07,-0.8198441247002399
2021-07-08,0.04610311750599499
2021-07-09,-0.445728038507822
2021-07-10,12.43719696969697
2021-07-11,9.862106918238993
2021-07-12,0.07936221419975918
2021-07-13,-0.20947242206235006
2021-07-14,0.13752997601918454
2021-07-15,1.7774580335731414
2021-07-16,0.3745772946859903
2021-07-17,12.28386605783866
2021-07-18,13.188596491228072
2021-07-19,-2.3167266187050357
2021-07-20,-0.9877697841726617
2021-07-21,-0.2598321342925658
2021-07-22,0.777398081534772
2021-07-23,-0.3969806763285026
2021-07-24,11.362141779788839
2021-07-25,13.754967948717951
2021-07-26,-1.9722422062350118
2021-07-27,-1.5478417266187046
2021-07-28,-0.16300959232613887
2021-07-29,0.033213429256594776
2021-07-30,0.19458483754512668
2021-07-31,13.655203619909503
2021-08-01,13.951282051282051
2021-08-02,-10.628700361010829
2021-08-03,1.588189448441247
2021-08-04,0.8833333333333333
2021-08-05,1.3845323741007192
2021-08-06,0.04681107099879674
2021-08-07,12.294393241167434
2021-08-08,14.959285714285713
2021-08-09,0.7776978417266187
2021-08-10,1.2007220216606496
2021-08-11,0.6460431654676259
2021-08-12,2.134112709832134
2021-08-13,1.4512681159420293
2021-08-14,14.819999999999999
2021-08-15,17.04492753623188
2021-08-16,1.2040167865707436
2021-08-17,1.2869304556354915
2021-08-18,1.49052757793765
2021-08-19,2.8790167865707432
2021-08-20,1.781528279181709
2021-08-21,13.923939393939396
2021-08-22,14.51275917065391
2021-08-23,1.198792270531401
2021-08-24,2.1700361010830327
2021-08-25,2.41378896882494
2021-08-26,3.0272182254196647
2021-08-27,3.095818181818182
2021-08-28,12.871941896024465
2021-08-29,15.146568627450979
2021-08-30,1.641095066185319
2021-08-31,3.3329121540312867
2021-09-01,3.3893285371702637
2021-09-02,3.1800959232613906
2021-09-03,3.4475757575757573
2021-09-04,14.751206636500752
2021-09-05,15.253333333333332
2021-09-06,-29.08381818181818
2021-09-07,3.172182254196643
2021-09-08,1.308872901678657
2021-09-09,2.298681055155875
2021-09-10,2.9063405797101454
2021-09-11,11.558030303030302
2021-09-12,13.294497607655503
2021-09-13,1.2662454873646212
2021-09-14,0.2657673860911272
2021-09-15,0.7880095923261391
2021-09-16,2.41978417266187
2021-09-17,1.8156969696969696
2021-09-18,11.645530303030302
2021-09-19,13.166826156299841
2021-09-20,4.892839951865223
2021-09-21,1.3901925391095067
2021-09-22,1.2800959232613909
2021-09-23,3.089208633093525
2021-09-24,2.7032121212121214
2021-09-25,9.922549019607843
2021-09-26,9.134841269841269
2021-09-27,1.556919374247894
2021-09-28,2.670863309352518
2021-09-29,3.255575539568345
2021-09-30,-1.588009592326139
2021-10-01,3.333514492753623
2021-10-02,7.480792227204783
2021-10-03,9.175079365079364
2021-10-04,1.4950060168471722
2021-10-05,3.171942446043165
2021-10-06,3.6052757793764987
2021-10-07,5.290287769784173
2021-10-08,3.669867149758454
2021-10-09,8.673916292974587
2021-10-10,4.466666666666666
2021-10-11,-29.258393719806765
2021-10-12,2.0412470023980815
2021-10-13,1.5468225419664268
2021-10-14,2.051258992805755
2021-10-15,1.6230072463768115
2021-10-16,2.7468005952380956
2021-10-17,6.155924170616114
2021-10-18,0.22494004796163064
2021-10-19,0.9694844124700241
2021-10-20,2.3911870503597124
2021-10-21,1.511031175059952
2021-10-22,0.20821256038647334
2021-10-23,4.270495495495496
2021-10-24,5.428515007898893
2021-10-25,-1.2936823104693143
2021-10-26,-0.3699040767386092
2021-10-27,2.185431654676259
2021-10-28,2.9790767386091126
2021-10-29,2.13230303030303
2021-10-30,4.494319880418535
2021-10-31,3.463349131121643
2021-11-01,-0.6155836341756918
2021-11-02,-0.5291966426858513
2021-11-03,-0.6176258992805755
2021-11-04,0.7429856115107915
2021-11-05,-0.5037104622871046
2021-11-06,2.305455904334828
2021-11-07,5.249374021909233
2021-11-08,-0.5091127098321343
2021-11-09,-0.6306859205776175
2021-11-10,0.7869904076738607
2021-11-11,-15.400119904076735
2021-11-12,-5.707821901323706
2021-11-13,-1.5385650224215248
2021-11-14,-1.2281990521327013
2021-11-15,-2.5286401925391093
2021-11-16,-2.0055956678700357
2021-11-17,-2.517146282973621
2021-11-18,-1.451378896882494
2021-11-19,-1.0144848484848485
2021-11-20,1.7443198804185351
2021-11-21,-0.018641390205371266
2021-11-22,-2.2264988009592326
2021-11-23,-1.9949040767386088
2021-11-24,-1.3339328537170265
2021-11-25,-0.38854916067146295
2021-11-26,-1.0114545454545454
2021-11-27,-0.4206845238095238
2021-11-28,-0.19154818325434447
2021-11-29,-1.3277978339350178
2021-11-30,-0.7552757793764989
2021-12-01,-0.16588729016786574
2021-12-02,-0.6876498800959233
2021-12-03,-1.3205314009661837
2021-12-04,0.01890881913303439
2021-12-05,-1.6735981308411214
2021-12-06,-8.544283995186522
2021-12-07,-0.6408872901678658
2021-12-08,-0.49982014388489204
2021-12-09,-1.5793165467625898
2021-12-10,0.048053527980535346
2021-12-11,-2.406081081081081
2021-12-12,2.324365079365079
2021-12-13,2.0213598074608905
2021-12-14,1.790854392298436
2021-12-15,1.0882494004796162
2021-12-16,2.0964628297362107
2021-12-17,0.3073600973236012
2021-12-18,-0.21659226190476202
2021-12-19,1.1086477987421386
2021-12-20,-0.5851318944844124
2021-12-21,-1.8812949640287766
2021-12-22,-2.7739208633093533
2021-12-23,-3.2163069544364506
2021-12-24,-22.40929256594724
2021-12-25,-54.04277539341916
2021-12-26,-19.337651515151514
2021-12-27,-29.43013285024155
2021-12-28,-24.19904076738609
2021-12-29,-19.992865707434053
2021-12-30,-16.595923261390887
2021-12-31,-23.03039568345324
