date,mobility
2020-08-22,-2.935271317829457
2020-08-23,-0.9523148148148146
2020-08-24,-7.219337606837607
2020-08-25,-6.268134171907757
2020-08-26,-6.245073375262055
2020-08-27,-6.061530398322851
2020-08-28,-5.815692640692641
2020-08-29,-3.9851190476190474
2020-08-30,0.39560185185185204
2020-08-31,-6.519978632478632
2020-09-01,-6.134171907756813
2020-09-02,-6.521593291404613
2020-09-03,-6.292510548523207
2020-09-04,-6.113616557734206
2020-09-05,-3.022745098039216
2020-09-06,0.9478260869565218
2020-09-07,-44.09452554744525
2020-09-08,-6.580922431865829
2020-09-09,-6.498124999999999
2020-09-10,-6.601759834368531
2020-09-11,-4.702909090909091
2020-09-12,7.6168949771689505
2020-09-13,4.955958132045089
2020-09-14,-4.795863309352518
2020-09-15,-4.2892086330935255
2020-09-16,-5.383153477218225
2020-09-17,-5.148141486810552
2020-09-18,-4.227575757575758
2020-09-19,6.284485407066052
2020-09-20,11.086928104575165
2020-09-21,-5.285679903730445
2020-09-22,-6.070216606498194
2020-09-23,-5.949340527577937
2020-09-24,-4.386031175059951
2020-09-25,-4.482848484848485
2020-09-26,5.849090909090909
2020-09-27,8.911798679867987
2020-09-28,-4.780455635491607
2020-09-29,-5.412529976019185
2020-09-30,-6.427218225419664
2020-10-01,-4.562350119904077
2020-10-02,-5.856884057971015
2020-10-03,1.887651515151515
2020-10-04,2.2249597423510465
2020-10-05,-5.66978417266187
2020-10-06,-5.930095923261391
2020-10-07,-6.912350119904076
2020-10-08,-4.522182254196643
2020-10-09,-5.355495169082126
2020-10-10,0.7412079510703365
2020-10-11,-0.6059349593495934
2020-10-12,-36.295443645083935
2020-10-13,-7.79478417266187
2020-10-14,-6.393645083932854
2020-10-15,-6.113489208633093
2020-10-16,-7.214553140096617
2020-10-17,-2.0458904109589042
2020-10-18,-2.3026442307692307
2020-10-19,-8.862589928057554
2020-10-20,-6.445023980815348
2020-10-21,-7.976318944844126
2020-10-22,-6.035191846522782
2020-10-23,-6.885679903730445
2020-10-24,-2.168125960061444
2020-10-25,-1.8548076923076922
2020-10-26,-8.781414868105516
2020-10-27,-8.11732613908873
2020-10-28,-6.657673860911271
2020-10-29,-6.1210431654676265
2020-10-30,-6.1595410628019325
2020-10-31,-1.4487823439878236
2020-11-01,-6.749760765550239
2020-11-02,-9.80881294964029
2020-11-03,-9.483333333333334
2020-11-04,-8.451558752997602
2020-11-05,-6.876978417266188
2020-11-06,-7.61684717208183
2020-11-07,-2.5925
2020-11-08,-2.9203174603174604
2020-11-09,-10.026019184652279
2020-11-10,-6.442625899280576
2020-11-11,-22.479016786570742
2020-11-12,-8.912589928057553
2020-11-13,-10.19265944645006
2020-11-14,-6.418993993993993
2020-11-15,-10.296507936507936
2020-11-16,-10.937709832134292
2020-11-17,-10.324520383693045
2020-11-18,-10.482613908872901
2020-11-19,-9.269304556354916
2020-11-20,-9.36684717208183
2020-11-21,-5.479895366218236
2020-11-22,-10.24882075471698
2020-11-23,-12.436750599520385
2020-11-24,-11.117386091127099
2020-11-25,-11.640887290167866
2020-11-26,-9.19136690647482
2020-11-27,-9.877737665463297
2020-11-28,-6.155156950672645
2020-11-29,-6.722857142857143
2020-11-30,-10.404796163069545
2020-12-01,-10.711750599520384
2020-12-02,-9.599820143884893
2020-12-03,-8.124580335731414
2020-12-04,-10.394242424242425
2020-12-05,-7.515327380952381
2020-12-06,-10.618819776714512
2020-12-07,-10.93884892086331
2020-12-08,-9.673321342925659
2020-12-09,-10.740167865707432
2020-12-10,-8.686570743405277
2020-12-11,-8.581878787878788
2020-12-12,-7.863527653213752
2020-12-13,-13.187106918238992
2020-12-14,-9.377218225419664
2020-12-15,-9.83285371702638
2020-12-16,-9.726258992805754
2020-12-17,-10.63009592326139
2020-12-18,-12.275391095066183
2020-12-19,-7.4659259259259265
2020-12-20,-6.935229067930488
2020-12-21,-12.573561151079137
2020-12-22,-12.34406474820144
2020-12-23,-9.610851318944844
2020-12-24,-22.154556354916068
2020-12-25,-60.826014760147594
2020-12-26,-37.34477401129944
2020-12-27,-18.651228878648233
2020-12-28,-31.903776978417266
2020-12-29,-25.664328537170263
2020-12-30,-24.574220623501198
2020-12-31,-23.474460431654673
